AES,UNH,AAPL,PG,PLD,DLR,BAC,TMO,JNJ,DUK,NKE,CVS,SWK,SHW,MSFT,DISH,GIS,MA,CAG,BBY,price,price.1,price.1.1,price.1.1.1,price.1.1.1.1,price.1.1.1.1.1,price.1.1.1.1.1.1,price.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,price.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,price
11.30123378,191.5144335,36.66953045,89.93301065,59.6012891,116.400843,23.3075592,175.9550024,130.6196359,84.009412,58.47216711,78.76292505,137.4876421,111.6153828,71.97340762,63.42848978,55.20049294,128.7153033,33.90746598,56.2231219,55.08656132710882,54.415669983572165,128.2844231766503,55.6475857574178,36.71371100079512,11.27863080362738,129.6232883450357,126.8927346358814,131.85308458284453,129.91834864287557,147.83999633789062,129.0172659728505,129.55673846543323,127.85568034611786,131.89610847255426,131.87486110734244,130.1137596078097,156.4644055543842
11.30454099,192.0093036,36.82310208,90.12666646,59.64978718,116.535934,23.35587393,175.6539483,130.6249815,84.14190632,58.57173184,78.78495325,137.4141482,111.2102824,71.90375239,63.01192456,55.32367174,128.8434916,33.93844681,56.67146815,55.50385954580951,54.81784157983332,128.4281724132711,55.7644885866971,36.88255073164879,11.282408568547568,129.64078299898392,126.90815044977715,131.87872720988162,129.9259728562629,147.83999633789062,129.03773579788685,129.56329356107926,127.86834777147668,131.91186985986133,131.89319809648077,130.11942377200467,159.31492043071182
11.31297958,192.3639389,36.96490759,90.31022479,59.65409608,116.5603892,23.38134565,175.1518132,130.6418282,84.26336497,58.64168214,78.79951155,137.2973637,110.847778,71.81168774,62.55563939,55.41706072,128.8956147,33.96429022,57.04130979,55.845093073536695,55.146913986808265,128.49776802049973,55.86841858075604,37.02079670569529,11.292240489705364,129.6721437860615,126.93216780186413,131.9062110952509,129.94284655798765,147.83999633789062,129.06881040698318,129.57815321776616,127.88992451134617,131.93704812262695,131.9218806896206,130.1338190644201,162.53018165129424
11.32413698,192.6487493,37.08003632,90.47139773,59.61414894,116.4849617,23.37884979,174.5954005,130.6827246,84.36423426,58.6722896,78.81911164,137.110539,110.5138549,71.71702553,62.0748117,55.5158418,128.8915223,33.99366821,57.33127091,56.10895008173417,55.40148564173989,128.51492186735186,55.97852633809043,37.12658585130015,11.301261231607668,129.7204160719557,126.97042385841448,131.9426690901455,129.97784666505322,147.83999633789062,129.11643474273114,129.61093949516544,127.93093435601804,131.98650831712257,131.96160003358457,130.16798763546467,165.7908474313008
11.3312416,192.8902579,37.19036652,90.61251064,59.57212396,116.4151983,23.37331174,174.118306,130.758848,84.44379437,58.69510424,78.85317208,136.9647306,110.2661694,71.68326831,61.60404351,55.64327161,128.9205613,34.04455731,57.57890312,56.33370861667691,55.61786898459746,128.55944835268087,56.111334218770025,37.23361704466132,11.306794393794007,129.79431478613333,127.0327566624819,132.00572543854287,130.04220971291215,147.83999633789062,129.19084101785666,129.67373126391976,128.00245725299283,132.07490491582212,132.02198898721326,130.23358178860144,168.07682505255036
11.33390684,193.149315,37.30978487,90.75070675,59.57826839,116.3824906,23.37855587,173.755438,130.8424335,84.51698184,58.67020254,78.89593451,136.8584145,110.0682002,71.70359198,61.15957035,55.79654187,129.0233251,34.10998659,57.74142885,56.480270205110166,55.75784579190661,128.6714017088865,56.26783365793062,37.35268398371957,11.30817991653447,129.8728571430256,127.10699015090177,132.0831716797711,130.1159032428768,147.83999633789062,129.27334666981005,129.74417424398416,128.0818419450752,132.16641167522357,132.09490497700244,130.3082742417082,169.07004752967043
11.33988109,193.3714432,37.43372911,90.88980241,59.63521714,116.4172066,23.3792583,173.5287746,130.9444695,84.5742377,58.63195373,78.9493012,136.7459567,109.8944698,71.76057312,60.74818918,55.97390354,129.2047393,34.18897677,57.86181796,56.58967328825127,55.85982657471509,128.8584153978179,56.43845637119557,37.4765555270254,11.31045653107128,129.9755140445268,127.19896127457469,132.18586637836415,130.20778257361235,147.83999633789062,129.37697009694602,129.83315399781532,128.17803014428318,132.27757832197858,132.19225408688908,130.39926264099267,168.67959725024184
11.34103647,193.4853242,37.5383883,91.01923013,59.72157336,116.4908403,23.35414526,173.3842021,131.0333305,84.61730067,58.53753092,78.99632699,136.6504231,109.7172755,71.82552303,60.36370558,56.15365494,129.4008445,34.26927809,57.95657301,56.675168616434966,55.94015150370336,129.0580984279244,56.61854214576852,37.57136315283364,11.308497111284623,130.06511475058142,127.28879956234958,132.2707910441968,130.28866835020017,147.83999633789062,129.4721485738428,129.9059565963289,128.26070858294224,132.3624273936275,132.28529432830328,130.47947886909606,167.49746938391274
11.33744755,193.4471022,37.61276575,91.1385761,59.78713991,116.5710448,23.30728354,173.2537944,131.0746049,84.65044476,58.23122065,78.99830658,136.4183932,109.5228119,71.85694135,59.96503656,56.31945376,129.5717581,34.33492912,57.99999581,56.71422863217503,55.97516493428798,129.23401112739293,56.78822954286761,37.62645251490301,11.303031807792197,130.1008330023924,127.33580834545864,132.3117414934386,130.3316814407408,147.83999633789062,129.51558283197846,129.94013056695803,128.30031993521516,132.39573203114378,132.34200076526758,130.5177619235692,165.98503284096057
11.3390016,193.354187,37.65993328,91.26174517,59.85888153,116.688617,23.24178507,173.1661965,131.0888436,84.68774377,57.8114389,78.95229122,136.1655029,109.3322976,71.8640406,59.57985123,56.46903419,129.7517877,34.38421092,58.01538736,56.73011585879373,55.98668936951946,129.41928492614363,56.93762525574857,37.64985148287792,11.300863901097271,130.11354902401217,127.35273064344436,132.33409577348357,130.35086076506923,147.83999633789062,129.5287740170388,129.956194331,128.31631350465796,132.4070171628573,132.3765797047381,130.53166045420585,164.23154166571726
11.34976703,193.2920897,37.69746735,91.38807393,59.95201166,116.8664473,23.17792061,173.1939843,131.1264895,84.72765218,57.35260886,78.87621069,135.9163115,109.2380695,71.86762325,59.21966399,56.6088172,129.9905448,34.41871145,58.07105248,56.787635481578654,56.03780795263929,129.65783367211793,57.07727731247178,37.670981441659,11.306185897742694,130.1596614760856,127.382849526075,132.38333998459711,130.3884904698116,147.83999633789062,129.5637849232735,129.99786832457175,128.3540781990141,132.45519225622957,132.42633687638408,130.56654716999583,162.7687047669309
11.37053246,193.3151338,37.7318024,91.49763951,60.05557004,117.1122619,23.12114686,173.3044427,131.1665814,84.77440429,56.87314803,78.77250342,135.7022702,109.2179973,71.88091371,58.90739347,56.73632417,130.256993,34.43187499,58.15750925,56.8787968835914,56.12012839933356,129.9227503312535,57.21615773335816,37.69564972185316,11.318850919371243,130.20251797867422,127.42333021146077,132.4155539060339,130.4231935997268,147.83999633789062,129.60307770005784,130.0307247965702,128.3908061731363,132.49269777052723,132.46796227369487,130.6039392930179,162.48560887591373
11.39541316,193.3829883,37.76671303,91.58489167,60.18705688,117.3941328,23.07922205,173.4358712,131.1751613,84.82579034,56.40546902,78.59721097,135.5001755,109.2376428,71.89394001,58.64143776,56.81156568,130.5303518,34.40203267,58.28467543,57.0094584262344,56.24041068607101,130.19477358408494,57.31593258535031,37.72578604155984,11.33727187613522,130.21089273431426,127.43877302327928,132.42296213603913,130.4335716012356,147.83999633789062,129.61063711843053,130.03644835619525,128.39850598070734,132.49173124489243,132.48705520467047,130.6089933041585,163.79693450292996
11.42784225,193.5247932,37.80301112,91.66201486,60.32702782,117.7162133,23.04624615,173.6338771,131.1267055,84.89594498,55.96361321,78.34205922,135.338515,109.3110456,71.91210639,58.42602202,56.79868638,130.7931488,34.32829749,58.4348563,57.15573799289336,56.37864408604815,130.45656579254387,57.3353380575013,37.75729770195278,11.361426446095834,130.14921867956218,127.40017139331756,132.36936585977674,130.39338249341563,147.83999633789062,129.55478921540998,129.99199357657926,128.35424558613522,132.43077533488577,132.4496738808175,130.56641757996658,166.8019351830967
11.45261491,193.6699538,37.84762184,91.72481492,60.46561445,118.028345,23.02021979,173.9066393,131.0361544,84.980446,55.56200491,78.03501518,135.2453707,109.4238064,71.93939724,58.2309053,56.6827212,131.0569137,34.21094924,58.57635859,57.29943663301179,56.51071573756263,130.719975363706,57.26104589444776,37.80005746800222,11.382086293320071,130.0446881222215,127.32158044016433,132.27393360240603,130.311373603241,147.83999633789062,129.4557500355586,129.90799223970498,128.26972588914396,132.32201690284091,132.3712017185244,130.48200587466636,172.2319841601526
11.46668555,193.8577699,37.90341099,91.77227535,60.58140877,118.307033,22.98061483,174.2591231,130.9316941,85.07776641,55.12808078,77.71998056,135.192339,109.5101445,71.95499358,58.04066768,56.47298824,131.3084503,34.05356418,58.15191154,56.99383185610406,56.165136510676966,130.97214916518,57.09935545056669,37.85525891730813,11.394721849989423,129.92313807437313,127.21894513700134,132.16480799861165,130.21471564017702,147.83999633789062,129.33556068301732,129.81625869775235,128.17213379795248,132.2125025289588,132.2679400635534,130.38567728626003,180.95783275192673
11.46722507,194.113933,37.97984237,91.78944557,60.67179535,118.5701421,22.94858214,174.7542135,130.8059378,85.17419232,54.71876381,77.43229431,135.1737301,109.5946669,71.99824399,57.90638188,56.1960762,131.5524025,33.87459954,57.54618432,56.50338317143092,55.65369856910467,131.2111512628211,56.86653655056307,37.9379550628,11.39698328560786,129.7813449840396,127.10416076859654,132.02925682802015,130.09365155493833,147.83999633789062,129.19887020008537,129.6987043424724,128.05325654445733,132.07111980705122,132.1405206672971,130.2686844877735,190.03946792722502
11.45735565,194.3938483,38.06900322,91.79066446,60.76514552,118.8069048,22.92864016,175.4503974,130.6761911,85.26819408,54.34089165,77.20912031,135.2125791,109.7204884,72.0960816,57.81370079,55.84878863,131.7697908,33.68613989,56.88116416,55.90179226934185,55.0617220456848,131.4179531393712,56.56811457468666,38.03545278228532,11.390029332017775,129.65551306564157,126.98968957609576,131.90390547264724,129.969606899027,147.83999633789062,129.06849723107916,129.57982708897725,127.92998402913688,131.9248126640323,132.02061749273707,130.14061174178642,199.2991048878563
11.44632772,194.8228035,38.16438643,91.79524769,60.89244601,119.0221759,22.92055477,176.307335,130.5622653,85.35331173,54.02939317,77.06965138,135.4541892,109.8997828,72.23104445,57.77136861,55.49131547,131.9543172,33.5088034,56.23710334,55.27346484843803,54.46746370972743,131.59724759721917,56.23415292279833,38.14369875893985,11.3798255273598,129.53232694367398,126.87802616756196,131.7665130437235,129.85430957008975,147.83999633789062,128.94502493113032,129.4697889553936,127.8175700783504,131.80233928722555,131.8901527307935,130.02948289212327,209.0167474580669
11.43505514,195.282053,38.25430463,91.80144336,61.04826266,119.2321241,22.89393393,177.2194325,130.4015467,85.43049268,53.76790007,77.01852205,135.7456069,110.1295045,72.34204044,57.77924573,55.15591577,132.0796628,33.36728751,55.6529636,54.675689786416335,53.918645063889294,131.72115963523026,55.90454516766204,38.23526494304261,11.36840428416042,129.3539246700784,126.73180541789588,131.59033539896336,129.70058879748103,147.83999633789062,128.77549417495356,129.31805522989998,127.66436766585863,131.62194456693032,131.72186387906368,129.87713361399074,218.5449964179994
11.42278856,195.715503,38.32854273,91.81886321,61.19968129,119.4547752,22.86195437,178.2238539,130.226071,85.49584932,53.54027546,77.07795126,136.0518428,110.3745208,72.4367852,57.80061757,54.86344241,132.1652115,33.28695047,55.16589063,54.161000048325256,53.45954779979211,131.8022483198498,55.60851292458938,38.30523161372472,11.35664374749149,129.16649429111203,126.56803601843602,131.40558321393473,129.53222975115204,147.83999633789062,128.59276143454736,129.1550417722774,127.49731531899124,131.4301621228151,131.54181473217977,129.70883396309182,226.57787849013562
11.41355688,196.0955992,38.38364118,91.84874861,61.33298137,119.7253764,22.80906473,179.3082866,130.0843319,85.54987651,53.33424944,77.24279411,136.3878684,110.5780039,72.52812892,57.80676789,54.6396306,132.3409526,33.27106046,54.78034123,53.745633251472775,53.09961964687482,131.94809277633613,55.360696229866335,38.35013921357714,11.346194401506864,129.02281134618534,126.42385631173056,131.26551799065783,129.3954258769445,147.83999633789062,128.4424693981291,129.0321364287065,127.3636864005002,131.29543168907549,131.38849892841245,129.57378495386365,233.5755872377348
11.40839337,196.442661,38.41085111,91.88474873,61.46511441,120.0282125,22.74278578,180.4274762,129.9706706,85.60362848,53.13075652,77.46429783,136.7707074,110.7712877,72.62549875,57.72974552,54.49885149,132.5869265,33.30639739,54.49010237,53.42591456667866,52.83339963805332,132.16507668626775,55.17829554778291,38.35499228798105,11.3391536155749,128.90999242655744,126.3125816732845,131.14708350309593,129.28175922254195,147.83999633789062,128.3265403177993,128.92933913800698,127.25646145046812,131.1868244453981,131.25713783543324,129.46789370121587,238.22580250938074
11.40905053,196.7331978,38.42716738,91.95253456,61.62211761,120.4308289,22.68284362,181.5870433,129.9036726,85.66763807,52.95986134,77.71859897,137.2649167,111.009962,72.73400725,57.57528562,54.45814185,133.0287606,33.38686391,54.28911058,53.197382922240415,52.65355948025307,132.5590392847223,55.08575068975279,38.3486669325782,11.339589339820009,128.8652946656366,126.2463503691706,131.09999912580315,129.21696960750342,147.83999633789062,128.26742566612484,128.87724394625002,127.195980703902,131.13653811446602,131.18584172100964,129.40145181330445,239.77118493336468
11.41707749,196.9876831,38.45569207,92.0406413,61.80760911,120.9455581,22.63909716,182.7701514,129.9133162,85.72963372,52.85696404,78.0446451,137.8706036,111.295675,72.85700593,57.36009766,54.49083115,133.6594953,33.49910003,54.17931864,53.0652599940397,52.56247926632687,133.13349711030446,55.07109896201473,38.34025130168303,11.344433870194791,128.90166626717837,126.25122079443643,131.1093620054162,129.21713699462452,147.83999633789062,128.29043329590058,128.88492215548283,127.2036535135503,131.16421098529463,131.17721318489566,129.40573908343868,238.0974184504754
11.42369216,197.1902615,38.46043002,92.13803143,61.97402671,121.3620278,22.62654147,183.8854343,129.9481274,85.76425717,52.80863758,78.44441067,138.463425,111.5820239,72.99829207,57.08418534,54.56000947,134.3357857,33.6301967,54.1625469,53.03945927474876,52.56464143326314,133.75912241049696,55.10568227724707,38.30790353109316,11.34934983077369,128.957886741533,126.28403946934304,131.14909214854924,129.248330394581,147.83999633789062,128.33930493568005,128.9176112403602,127.23744951326078,131.2160145994858,131.20106854944606,129.43574457479372,231.4769418489161
11.43095728,197.329588,38.42790049,92.23212019,62.12687699,121.7245371,22.64632071,184.8673733,130.0129818,85.78016761,52.79743644,78.88137621,139.0413976,111.8340936,73.14105859,56.75285027,54.62958998,134.9951183,33.76156126,54.25909662,53.12897982280196,52.67361293762843,134.37646485320943,55.163704615595634,38.24864876496301,11.355026746245812,129.06017647128465,126.34855910515395,131.24228897791545,129.31393534688686,147.83999633789062,128.4267134104066,128.98514924393567,127.30363222111372,131.30144142668178,131.27549102332523,129.49407628670815,220.96248632944878
11.43470736,197.3348064,38.38573146,92.31754626,62.27191722,121.7122145,22.6827855,185.6602035,130.1293104,85.7834095,52.81115804,79.33369911,139.5790431,112.0099073,73.27620855,56.38743489,54.69841522,135.6619986,33.89052527,54.43397576,53.29670586347901,52.85221818190183,134.99060932875875,55.23849249621708,38.18140248180569,11.362119095856372,129.2589189798873,126.49058437762322,131.3819114352591,129.41945402820056,147.83999633789062,128.60097960223538,129.07903722012452,127.4096692625444,131.39858535235544,131.42997313735577,129.58556684735595,208.07218434749814
11.44386829,197.4035845,38.33259605,92.38651726,62.41189095,121.7020073,22.74163001,186.2449334,130.3125831,85.75217879,52.84423969,79.78992449,140.1362166,112.1038007,73.40580569,55.99780765,54.79895703,136.2919124,34.01480726,54.63609137,53.49014716230328,53.051137540038944,135.58363006718446,55.341898713223145,38.11575571380772,11.370959253273895,129.5055720022192,126.66135163866235,131.56244114516812,129.5926942989645,147.83999633789062,128.81671460342295,129.24386493815655,127.57500454152432,131.5956755880852,131.62385062027715,129.74199281182518,194.2333049928552
11.45503015,197.2985393,38.26919708,92.46530012,62.54404905,121.5842402,22.82296715,186.6800625,130.5425514,85.67570973,52.83553377,80.23778298,140.7161496,112.1499526,73.53246957,55.60913199,54.9000764,136.8975902,34.11749777,54.48780346,53.4060192124192,52.95046431272947,136.15458360690968,55.446958101552354,38.05225677961272,11.38156641536574,129.77908255811235,126.86825831910754,131.7843532710831,129.8087262773024,147.83999633789062,129.06629420058198,129.4513925708252,127.78611749833544,131.84031996496378,131.84821955716325,129.9490182831305,180.43353757052387
11.46524244,197.1207906,38.19936976,92.56375397,62.6471952,121.3468731,22.91639335,186.9591889,130.7097873,85.5567361,52.85545765,80.6008074,141.3428807,112.2063706,73.64638231,55.26694016,54.74323791,137.4644268,34.17108209,54.21380222,53.18763607879844,52.72494944666476,136.69654714545482,55.36851079643202,37.96961213366197,11.392754840743578,129.97857020938318,127.0414175961032,131.95717237425197,129.97661555977538,147.83999633789062,129.2577958663005,129.60099886000535,127.94334260131836,131.99347378119455,132.03850091677305,130.10706952254986,167.48651153325125
11.47052515,196.9334672,38.10139946,92.62915599,62.72463281,121.0301204,23.02358082,187.0896343,130.8145339,85.39919052,52.87457785,80.81899117,142.035708,112.3037028,73.72591045,54.9838598,54.49024424,137.9611777,34.17783873,53.88982757,52.89665370358227,52.43703939956554,137.17833743979224,55.12783290234484,37.85348975660159,11.398799175328122,130.08208024524356,127.14759502673222,132.03997500335572,130.08406729235867,147.83999633789062,129.3683361612475,129.68694404731832,128.03723597709177,132.07462953700997,132.15577989324083,130.20917566642677,155.7272188634712
11.47030996,196.4563766,37.96641007,92.640198,62.76095345,120.6345866,23.13084301,187.1399172,130.8428439,85.20772808,52.87060991,80.90053621,142.7192845,112.4371465,73.75199607,54.74715306,54.1631104,138.3928053,34.14254645,53.59934514,52.61519597283438,52.167324029965634,137.606215644023,54.78171214030044,37.68942736553254,11.39937798320085,130.07875410115955,127.17258430403852,132.04322015367143,130.12040109680856,147.83999633789062,129.38231028606788,129.7065445392418,128.05886131322222,132.07779909314195,132.18851757437915,130.24337663497863,145.33065064992405
11.46642148,195.945605,37.79743705,92.62042133,62.74617451,120.1983461,23.22690124,187.1275922,130.7982379,85.00113327,52.8490534,80.92225509,143.3376836,112.5898927,73.72422644,54.55395417,53.79844231,138.6949213,34.07477021,53.35583216,52.36362400404754,51.93209223185925,137.9009677439335,54.39337822140078,37.48788542607073,11.397413429368273,129.99389423034154,127.13059713456276,131.98127611969176,130.08567636855514,147.83999633789062,129.3180606294845,129.66143640989503,128.01215490684808,132.0017675430663,132.14990514524834,130.21121670938737,136.13190570596373
11.45700162,195.4212872,37.62401689,92.58354864,62.70623017,119.7078576,23.31183687,187.0569946,130.7069634,84.799048,52.81450744,80.93413784,143.8151449,112.7891337,73.6477141,54.38976911,53.46424683,138.8358279,33.99381405,53.17810716,52.16927681709978,51.754290322336885,138.05416384907073,54.02648174902242,37.2981368815243,11.391863079289068,129.85302986855095,127.03686034674136,131.86994208581564,130.00282514319042,147.83999633789062,129.19808726032534,129.57633355777216,127.92030797361984,131.8869183796469,132.05232385322597,130.13692382553745,128.28078652961858
11.44372855,194.9266326,37.46348373,92.48768101,62.62669521,119.2236621,23.39598538,186.9599324,130.5536476,84.58910543,52.64824083,80.95287186,144.1326075,112.9860404,73.5490565,54.23221199,53.15411938,138.8847041,33.90420375,53.08573648,52.06368102791168,51.65881313256597,138.11842951102744,53.70033466369978,37.14381396249556,11.382074239473129,129.64640936608703,126.89149273143448,131.6979599182523,129.85926098912387,147.83999633789062,129.01675841190263,129.43331476174535,127.77054509648768,131.70346209491072,131.89190759577286,130.0052657554079,121.40227605192138
11.42740586,194.6032922,37.31643134,92.33622548,62.52811699,118.8186328,23.48798347,186.8098779,130.3434903,84.37851448,52.54639128,80.97404944,144.3000115,113.199112,73.44403159,54.10218806,52.89292532,138.8943593,33.82633273,53.11407113,52.07761974045342,51.67806752824748,138.1463657759009,53.42548265520281,37.01705844488728,11.36853776935436,129.37741826246383,126.68768001293756,131.4737043726418,129.66284030187853,147.83999633789062,128.7729509706296,129.24408632112318,127.56949696528136,131.47258665863956,131.6701844553172,129.82179327191807,115.48842711880326
11.40680739,194.388907,37.18965764,92.15249849,62.42382606,118.529182,23.57590981,186.6732069,130.1019129,84.17665152,52.44131014,81.00172774,144.4470911,113.4756047,73.36290199,54.00635098,52.66896153,138.9268413,33.76634746,53.2420321,52.18718947282479,51.78887644720288,138.1943107778526,53.2020169168577,36.917779447156335,11.35103960153981,129.09282235948558,126.45734993470612,131.23396281853638,129.43537200345963,147.83999633789062,128.50547175068095,129.03064614337018,127.3420772631234,131.2159120073793,131.42273229447164,129.60693840301246,110.58983389883002
11.38948892,194.3064748,37.08415629,91.97635923,62.33974267,118.3980295,23.66543529,186.6298175,129.8857568,83.99625387,52.34408495,81.02070405,144.6468118,113.7852721,73.32578775,53.96821455,52.45741406,139.0093513,33.71089837,53.44870278,52.37307173348648,51.97163510306137,138.2903110564857,53.00264609209012,36.847006960125015,11.33397693475098,128.8523788593884,126.24316461428496,131.02869221221044,129.22911867274524,147.83999633789062,128.26819780671576,128.84675789186986,127.14073215476672,131.00708307483364,131.19368191777903,129.41381686192835,107.24922643932763
11.37817728,194.3919241,37.00016357,91.83310088,62.27453821,118.3483782,23.76071637,186.6769624,129.7434939,83.83156553,52.23259955,81.02192068,144.9817194,114.2946575,73.31614598,53.97824098,52.27155972,139.1502824,33.65910441,53.68798116,52.59307008272366,52.18489911417293,138.44327435941568,52.82682886666908,36.80186306826042,11.321344279933667,128.70310194486592,126.09359612219669,130.89930736717724,129.08734718074993,147.83999633789062,128.11226320444075,128.73065062524984,127.01018639905486,130.89132138162495,131.0251716830826,129.2870994116638,105.58369642669629
11.37790294,194.6723474,36.93288093,91.72915976,62.23398388,118.3308447,23.85534649,186.8457186,129.6863501,83.69155265,52.11826128,80.98927792,145.4321785,114.9408334,73.31796207,54.02724519,52.0929611,139.3182676,33.61834431,53.93645517,52.82437921433301,52.40645285622593,138.61895425667694,52.66957649799497,36.76873068701474,11.316489704686433,128.65381453707596,126.02526977927664,130.86290336812817,129.02592150688724,147.83999633789062,128.05158267324623,128.693074916353,126.96270245250524,130.8752198204911,130.9383085663958,129.23861654197208,104.6762833230319
11.38728664,194.9312045,36.89082095,91.65455307,62.23168877,118.383723,23.94889391,187.1398793,129.7038879,83.58004729,52.02965784,80.9419222,145.9733084,115.6798485,73.37659419,54.10173983,51.96792335,139.5287208,33.60330111,54.1872708,53.06271325195666,52.6311387491965,138.83675910070792,52.54665490918842,36.76000605887288,11.319785092509449,128.68979196894543,126.03327736316712,130.90768752240183,129.03775739622506,147.83999633789062,128.07684192978013,128.72261064385202,126.98884724090566,130.93993384134592,130.93168327615058,129.26030667311716,104.31160026669346
11.3979909,195.1996054,36.87013631,91.60550943,62.2621853,118.4908589,24.04911025,187.5122242,129.7773655,83.49186771,51.96853549,80.79152939,146.5054938,116.4703619,73.48555947,54.17179624,51.86626969,139.7708351,33.61149986,54.43864621,53.30896953760372,52.85881578219749,139.0818875722248,52.44324869218235,36.771202664988266,11.325086999409962,128.7806453786161,126.09602053566049,131.00982606378602,129.1068828776588,147.83999633789062,128.16192858314935,128.8028484702936,127.07094252443312,131.06601414063334,130.98630547347784,129.33695917541627,104.35092014501595
11.40853511,195.4159302,36.87073007,91.57707455,62.32261849,118.6676705,24.14315916,187.9276309,129.9001952,83.43640879,51.90375656,80.44843499,147.0668102,117.2675688,73.63839152,54.19323421,51.74148097,140.0454682,33.62619034,54.73461952,53.59869990706431,53.12727059992744,139.35941230879666,52.332016217158525,36.80262344383806,11.331323525887456,128.92329700289338,126.21152304881068,131.1596537359328,129.22272556463577,147.83999633789062,128.30337610007155,128.92172032420422,127.19966862015096,131.23384402767624,131.09960495613086,129.45711073086568,104.3545546796413
11.4189954,195.5605675,36.88800362,91.54462767,62.40760712,118.8975504,24.22440165,188.360794,130.0548717,83.42559541,51.82433032,79.92994503,147.6476698,118.0245559,73.82304363,54.13607732,51.59696995,140.3777994,33.63906665,54.98349091,53.84388365535761,53.35103778560295,139.68940331124054,52.20224928316316,36.84713419428542,11.338967004166648,129.1009973304972,126.36193387608908,131.34326660862098,129.37165690574693,147.83999633789062,128.4811844193664,129.06761169921265,127.35839480763931,131.4272301484034,131.25857412492405,129.60485416337542,104.21759962863439
11.43006083,195.582103,36.9195577,91.49699633,62.48535668,119.1913931,24.29173839,188.7744489,130.288123,83.46944173,51.72354113,79.28423491,148.1835464,118.7239119,74.02165211,54.01934236,51.45804159,140.7722276,33.65222871,55.10564053,53.972622322266766,53.45825306346466,140.07485025000778,52.07524854672829,36.90104512567868,11.34745112666053,129.39071743921522,126.5915566087442,131.61593482932403,129.59083684187863,147.83999633789062,128.7545761843994,129.28112747114938,127.58677023626296,131.6904598953097,131.51569154211757,129.81247358898145,103.78563247607246
11.44005503,195.4711929,36.95933352,91.46046097,62.55754116,119.5889742,24.33482726,189.1726914,130.6039231,83.57138283,51.596428,78.56769226,148.6980264,119.3721795,74.23339696,53.80728835,51.33744543,141.2114396,33.67859746,55.11651973,53.992009182721056,53.46019730448443,140.50022889369723,51.95911267670499,36.95710692025969,11.355174517480576,129.7642498993482,126.88989985399164,131.95106544412374,129.88582154553478,147.83999633789062,129.10656430217023,129.56723525780217,127.8879212654774,132.04217263426835,131.84505540061582,130.09709648988246,103.06707955596255
11.45195619,195.0123744,37.00871249,91.47145576,62.65779894,120.0384294,24.35082866,189.5241166,130.9630495,83.71926094,51.43703271,77.81207315,149.2115416,119.9933217,74.47838722,53.43784991,51.25642835,141.68926,33.72427919,55.05416728,53.93535699054495,53.391657467216014,140.96439973676797,51.874124004149735,37.01929110146386,11.36403454142362,130.1657954041366,127.22680693210894,132.31571558766882,130.2225018411009,147.83999633789062,129.49300176938232,129.88861853033268,128.22771712133,132.4291878570275,132.21144960997117,130.42343118144709,101.96646652590744
11.46329886,194.590177,37.08196301,91.522827,62.76081697,120.4936901,24.37100644,189.7879438,131.3244383,83.89327271,51.30774416,77.04197823,149.7417358,120.5705627,74.7330908,53.00205481,51.22009131,142.1601331,33.77755396,54.93628218,53.821257817556095,53.27065303381408,141.42206437078266,51.824490282663646,37.10441984292723,11.37309233774431,130.55575880006108,127.57038249714786,132.67680200540963,130.56336681469477,147.83999633789062,129.8762966783852,130.20704283052874,128.5675885713663,132.8007440692145,132.58574881111053,130.75196350392434,100.50326798188473
11.46967914,194.1663786,37.17675852,91.59255136,62.83893698,120.9575103,24.4070976,189.872366,131.7578899,84.08868629,51.2244173,76.29735002,150.2321698,121.0673225,74.98217001,52.54561901,51.21989256,142.5665813,33.83264885,54.76704775,53.65936022688117,53.104375559523184,141.8220185628877,51.810755164768125,37.21263249634927,11.379308104818731,131.06258000485832,127.98655007690284,133.1371759838912,130.96843284861097,147.83999633789062,130.3513143301716,130.5900245636276,128.96855092102305,133.23248405081722,133.05927077797605,131.12832534636254,98.66235811188398
11.46949566,194.2734096,37.28126624,91.66628774,62.88688356,121.4511233,24.45532931,189.7782149,132.2932641,84.28744233,51.18881519,75.63714862,150.635379,121.4989459,75.21975833,52.09145376,51.23234162,142.9083717,33.88218663,54.601924,53.50068452132472,52.9430890160259,142.1627674778574,51.82309666157653,37.328703373868535,11.380208125390595,131.6662535577634,128.47956994358535,133.66213439319836,131.46197107541047,147.83999633789062,130.91797373097324,131.06031757893106,129.4549184995376,133.77892200747192,133.60393767089772,131.60158813316957,96.72890322590047
